Cycle,Class,Precision,Recall,F1-score,Accuracy,Confusion Matrix,Labelled Samples
6,vgood,1.0,0.7692307692307693,0.8695652173913044,0.9104046242774566,"[[68, 4, 5, 0], [7, 7, 0, 0], [12, 0, 230, 0], [3, 0, 0, 10]]",488
7,acc,0.7528089887640449,0.8701298701298701,0.8072289156626504,0.9075144508670521,"[[67, 3, 7, 0], [8, 6, 0, 0], [11, 0, 231, 0], [3, 0, 0, 10]]",538
7,good,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.9075144508670521,"[[67, 3, 7, 0], [8, 6, 0, 0], [11, 0, 231, 0], [3, 0, 0, 10]]",538
7,unacc,0.9705882352941176,0.9545454545454546,0.9625,0.9075144508670521,"[[67, 3, 7, 0], [8, 6, 0, 0], [11, 0, 231, 0], [3, 0, 0, 10]]",538
7,vgood,1.0,0.7692307692307693,0.8695652173913044,0.9075144508670521,"[[67, 3, 7, 0], [8, 6, 0, 0], [11, 0, 231, 0], [3, 0, 0, 10]]",538
8,acc,0.8,0.8831168831168831,0.8395061728395061,0.9219653179190751,"[[68, 3, 6, 0], [6, 8, 0, 0], [8, 0, 234, 0], [3, 1, 0, 9]]",588
8,good,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.9219653179190751,"[[68, 3, 6, 0], [6, 8, 0, 0], [8, 0, 234, 0], [3, 1, 0, 9]]",588
8,unacc,0.975,0.9669421487603306,0.970954356846473,0.9219653179190751,"[[68, 3, 6, 0], [6, 8, 0, 0], [8, 0, 234, 0], [3, 1, 0, 9]]",588
8,vgood,1.0,0.6923076923076923,0.8181818181818181,0.9219653179190751,"[[68, 3, 6, 0], [6, 8, 0, 0], [8, 0, 234, 0], [3, 1, 0, 9]]",588
9,acc,0.7831325301204819,0.8441558441558441,0.8124999999999999,0.9104046242774566,"[[65, 4, 8, 0], [7, 7, 0, 0], [8, 0, 234, 0], [3, 1, 0, 9]]",638
9,good,0.5833333333333334,0.5,0.5384615384615384,0.9104046242774566,"[[65, 4, 8, 0], [7, 7, 0, 0], [8, 0, 234, 0], [3, 1, 0, 9]]",638
